round,time,val/loss,val/accuracy,val/macro_f1,val/auroc,val/eo_gap,val/fpr_gap,val/sp_gap,val/worst_group_f1,val/worst_group_accuracy
0,0.13747763633728027,0.7013406604528427,0.454,0.4440167650329313,0.4558007048713368,0.02763157894736845,0.0022051500924740175,0.033832912895088274,0.4189189145318207,0.4129692832764505
1,0.14307713508605957,0.7063594311475754,0.44,0.4294470526864893,0.44464828851445953,0.003947368421052588,0.03713188220230479,0.04548976933603732,0.39597314999256794,0.3856655290102389
2,0.13498234748840332,0.7098604440689087,0.428,0.4226794134745817,0.4399008674101611,0.0335139318885449,0.0017783468487694298,0.02669370661654391,0.36619717862056145,0.3856655290102389
3,0.1363222599029541,0.7121645361185074,0.442,0.44060150375939855,0.43705241474758205,0.02832817337461291,0.0791008678332622,0.055365946150929046,0.35766422902045925,0.3993174061433447
4,0.14793038368225098,0.7136760801076889,0.442,0.44181914940440703,0.43594200099776304,0.023142414860681082,0.07696685161473893,0.058465647722213965,0.3471698066950516,0.40955631399317405
5,0.12250041961669922,0.7141275703907013,0.446,0.44598005528199014,0.43642478958464087,0.026315789473684237,0.0758998435054774,0.054475606337900384,0.3448275815504764,0.41638225255972694
6,0.12702131271362305,0.713872492313385,0.448,0.4477791116446579,0.43574888556301195,7.739938080497666e-05,0.05968132024470052,0.05957032860134209,0.34645668820354647,0.4334470989761092
7,0.14427924156188965,0.7142385989427567,0.458,0.4579804872975427,0.4365535332078083,0.008436532507739958,0.0647318252952056,0.050485564953586914,0.35797664900846343,0.43686006825938567
8,0.15653634071350098,0.7135042548179626,0.458,0.45794579457945794,0.4390157550008851,0.016795665634674883,0.05968132024470052,0.06014740070237917,0.365758750175173,0.44368600682593856
9,0.13745975494384766,0.7127603441476822,0.458,0.45782433508456744,0.44023881942097554,0.01362229102167184,0.06871532223644905,0.0629832978846186,0.3607843090220685,0.44368600682593856
10,0.14565539360046387,0.7123923897743225,0.456,0.45592165271799134,0.44281369188432385,0.006269349845201222,0.0788163323374591,0.06497831857677533,0.35797664900846343,0.43686006825938567
11,0.14301490783691406,0.711914986371994,0.466,0.465946594659466,0.4440367563044143,0.03784829721362232,0.08785033432920752,0.07663517501772438,0.37837837370402944,0.45051194539249145
12,0.14407777786254883,0.7115805298089981,0.466,0.46598077530791104,0.44685302306120145,0.030495356037151755,0.09290083937971261,0.07521722642660472,0.37692307225650884,0.447098976109215
13,0.14808964729309082,0.7110833376646042,0.47,0.46998091931309527,0.44865543378554523,0.023142414860681138,0.08785033432920752,0.06697333926893206,0.37837837370402944,0.45051194539249145
14,0.13454365730285645,0.7106876224279404,0.476,0.47599161586585387,0.44986240525273985,0.02631578947368418,0.10193484137146108,0.07038630855220857,0.38461537994822487,0.4539249146757679
15,0.13910269737243652,0.7105602920055389,0.474,0.47399789599158393,0.4502969149809299,0.02631578947368418,0.08785033432920752,0.06555539067781246,0.38461537994822487,0.4539249146757679
16,0.16675329208374023,0.7098478078842163,0.474,0.47394739473947395,0.45337066898405187,0.04102167182662536,0.09688433632095611,0.07663517501772438,0.38610038142544095,0.45733788395904434
17,0.1371927261352539,0.7091682702302933,0.488,0.48759827704920655,0.4549236389385088,0.030495356037151755,0.09475032010243273,0.06240622578358146,0.3888888841606828,0.47440273037542663
18,0.15234971046447754,0.7089316844940186,0.482,0.4816495951263054,0.4557202401068572,0.019969040247678038,0.08571631811068431,0.0575753079091853,0.38095237622480477,0.46757679180887374
19,0.14626598358154297,0.7093350738286972,0.482,0.4819481948194819,0.4567984679508843,0.008436532507740013,0.08678332621994594,0.05190351354470657,0.3828124953024292,0.46075085324232085
